TransactionNo,Items,DateTime,Daypart,DayType
1737.0,Alfajores,2016-11-20 11:00:35,Morning,Weekend
1737.0,Coffee,2016-11-20 11:00:35,Morning,Weekend
1737.0,Coffee,2016-11-20 11:00:35,Morning,Weekend
1738.0,Bread,2016-11-20 11:01:43,Morning,Weekend
1739.0,Keeping It Local,2016-11-20 11:02:26,Morning,Weekend
1739.0,Coffee,2016-11-20 11:02:26,Morning,Weekend
1739.0,Coffee,2016-11-20 11:02:26,Morning,Weekend
1740.0,Scandinavian,2016-11-20 11:03:58,Morning,Weekend
1740.0,Pastry,2016-11-20 11:03:58,Morning,Weekend
1740.0,Hot chocolate,2016-11-20 11:03:58,Morning,Weekend
1740.0,Coffee,2016-11-20 11:03:58,,Weekend
1740.0,Bread,2016-11-20 11:03:58,Morning,Weekend
1741.0,Bread,2016-11-20 11:07:42,Morning,Weekend
1742.0,Bread,2016-11-20 11:08:42,Morning,Weekend
1742.0,Coffee,2016-11-20 11:08:42,Morning,Weekend
1743.0,Pastry,2016-11-20 11:13:29,Morning,
1743.0,Coffee,2016-11-20 11:13:29,Morning,Weekend
1744.0,Smoothies,2016-11-20 11:16:12,Morning,Weekend
1744.0,Keeping It Local,2016-11-20 11:16:12,Morning,Weekend
1744.0,Coffee,2016-11-20 11:16:12,Morning,Weekend
1745.0,Coffee,2016-11-20 11:20:34,Morning,Weekend
1745.0,Coffee,2016-11-20 11:20:34,Morning,Weekend
1746.0,Pastry,2016-11-20 11:21:43,Morning,Weekend
1746.0,Medialuna,2016-11-20 11:21:43,Morning,Weekend
1747.0,Tea,2016-11-20 11:35:21,Morning,Weekend
1747.0,Cake,2016-11-20 11:35:21,Morning,Weekend
1748.0,Cake,2016-11-20 11:35:51,Morning,Weekend
1748.0,Mineral water,2016-11-20 11:35:51,Morning,Weekend
1749.0,Farm House,2016-11-20 11:45:56,Morning,Weekend
1749.0,Cake,2016-11-20 11:45:56,Morning,Weekend
1749.0,Medialuna,2016-11-20 11:45:56,Morning,Weekend
1749.0,Tea,2016-11-20 11:45:56,Morning,Weekend
1749.0,Coffee,2016-11-20 11:45:56,Morning,Weekend
1750.0,Hot chocolate,2016-11-20 11:46:51,Morning,Weekend
1750.0,Coffee,2016-11-20 11:46:51,Morning,Weekend
1750.0,Bread,2016-11-20 11:46:51,Morning,Weekend
1751.0,Bread,2016-11-20 11:49:08,Morning,Weekend
1752.0,Alfajores,2016-11-20 11:54:44,Morning,Weekend
1752.0,Cake,2016-11-20 11:54:44,Morning,Weekend
1752.0,Coffee,2016-11-20 11:54:44,Morning,Weekend
1752.0,Sandwich,2016-11-20 11:54:44,Morning,Weekend
1752.0,Sandwich,2016-11-20 11:54:44,Morning,Weekend
1752.0,My-5 Fruit Shoot,2016-11-20 11:54:44,Morning,Weekend
1753.0,Farm House,2016-11-20 11:56:55,Morning,Weekend
1754.0,Jam,2016-11-20 11:59:33,Morning,Weekend
1755.0,Bread,2016-11-20 12:03:17,Afternoon,Weekend
1755.0,Coffee,2016-11-20 12:03:17,Afternoon,Weekend
1755.0,Cake,2016-11-20 12:03:17,Afternoon,Weekend
1756.0,Bread,2016-11-20 12:05:42,Afternoon,Weekend
1756.0,Coffee,2016-11-20 12:05:42,Afternoon,Weekend
1757.0,Tartine,2016-11-20 12:09:00,Afternoon,Weekend
1758.0,Bread,2016-11-20 12:16:10,Afternoon,Weekend
1758.0,Medialuna,2016-11-20 12:16:10,Afternoon,Weekend
1758.0,Farm House,2016-11-20 12:16:10,Afternoon,Weekend
1759.0,Bread,2016-11-20 12:20:07,Afternoon,Weekend
1759.0,Brownie,2016-11-20 12:20:07,Afternoon,Weekend
1759.0,Cake,2016-11-20 12:20:07,Afternoon,Weekend
1760.0,Cake,2016-11-20 12:25:09,Afternoon,Weekend
1760.0,Mineral water,2016-11-20 12:25:09,Afternoon,Weekend
1760.0,Alfajores,2016-11-20 12:25:09,Afternoon,Weekend
1760.0,Coffee,2016-11-20 12:25:09,Afternoon,Weekend
1760.0,Coffee,2016-11-20 12:25:09,Afternoon,Weekend
1761.0,Bread,2016-11-20 12:38:38,Afternoon,Weekend
1762.0,Coffee,2016-11-20 12:43:42,Afternoon,Weekend
1762.0,Coffee,2016-11-20 12:43:42,Afternoon,Weekend
1763.0,Bread,2016-11-20 12:45:08,Afternoon,Weekend
1763.0,Jam,2016-11-20 12:45:08,Afternoon,Weekend
1764.0,Brownie,2016-11-20 12:48:02,Afternoon,Weekend
1765.0,Coffee,2016-11-20 12:52:15,Afternoon,Weekend
1765.0,Sandwich,2016-11-20 12:52:15,Afternoon,Weekend
1765.0,Mineral water,2016-11-20 12:52:15,Afternoon,Weekend
1767.0,Coffee,2016-11-20 12:55:17,Afternoon,Weekend
1767.0,Coffee,2016-11-20 12:55:17,Afternoon,Weekend
1768.0,Bread,2016-11-20 12:57:28,Afternoon,Weekend
1769.0,Bread,2016-11-20 12:58:31,Afternoon,Weekend
1769.0,Mineral water,2016-11-20 12:58:31,Afternoon,Weekend
1770.0,Farm House,2016-11-20 13:35:14,Afternoon,Weekend
1771.0,Medialuna,2016-11-20 13:39:00,Afternoon,Weekend
1771.0,Coffee,2016-11-20 13:39:00,Afternoon,Weekend
1772.0,Juice,2016-11-20 13:43:04,Afternoon,Weekend
1772.0,Cookies,2016-11-20 13:43:04,Afternoon,Weekend
1772.0,Alfajores,2016-11-20 13:43:04,Afternoon,Weekend
1772.0,Coffee,2016-11-20 13:43:04,Afternoon,Weekend
1772.0,Focaccia,2016-11-20 13:43:04,Afternoon,Weekend
1773.0,Bread,2016-11-20 13:48:20,Afternoon,Weekend
1774.0,Sandwich,2016-11-20 13:52:42,Afternoon,Weekend
1774.0,Sandwich,2016-11-20 13:52:42,Afternoon,Weekend
1774.0,Brownie,2016-11-20 13:52:42,Afternoon,Weekend
1775.0,Alfajores,2016-11-20 14:13:23,Afternoon,Weekend
1775.0,Bread,2016-11-20 14:13:23,Afternoon,Weekend
1775.0,My-5 Fruit Shoot,2016-11-20 14:13:23,Afternoon,Weekend
1775.0,Juice,2016-11-20 14:13:23,Afternoon,Weekend
1776.0,Bread,2016-11-20 14:13:56,Afternoon,Weekend
1777.0,Fudge,2016-11-20 14:16:32,Afternoon,Weekend
1777.0,Dulce de Leche,2016-11-20 14:16:32,Afternoon,Weekend
1777.0,Coffee,2016-11-20 14:16:32,Afternoon,Weekend
1777.0,Cake,2016-11-20 14:16:32,Afternoon,Weekend
1777.0,Brownie,2016-11-20 14:16:32,Afternoon,Weekend
1778.0,Hot chocolate,2016-11-20 14:18:26,Afternoon,Weekend
1778.0,Coffee,2016-11-20 14:18:26,Afternoon,Weekend
1778.0,Cake,2016-11-20 14:18:26,Afternoon,Weekend
1779.0,Coffee,2016-11-20 14:25:19,Afternoon,Weekend
1779.0,Medialuna,2016-11-20 14:25:19,Afternoon,Weekend
1779.0,Alfajores,2016-11-20 14:25:19,Afternoon,Weekend
1780.0,Coffee,2016-11-20 14:34:14,Afternoon,Weekend
1780.0,Keeping It Local,2016-11-20 14:34:14,Afternoon,Weekend
1780.0,Farm House,2016-11-20 14:34:14,Afternoon,Weekend
1781.0,Bread,2016-11-20 14:37:13,Afternoon,Weekend
1782.0,Medialuna,2016-11-20 14:41:25,Afternoon,Weekend
1782.0,Truffles,2016-11-20 14:41:25,Afternoon,Weekend
1783.0,Cake,2016-11-20 14:42:55,Afternoon,Weekend
1783.0,,2016-11-20 14:42:55,Afternoon,Weekend
1783.0,Tea,2016-11-20 14:42:55,Afternoon,Weekend
1783.0,Truffles,2016-11-20 14:42:55,Afternoon,Weekend
1784.0,Bread,2016-11-20 14:52:15,Afternoon,Weekend
1785.0,Coffee,2016-11-20 14:53:23,Afternoon,Weekend
1785.0,Brownie,2016-11-20 14:53:23,Afternoon,Weekend
1786.0,Coffee,2016-11-20 15:03:32,Afternoon,Weekend
1786.0,Bread,2016-11-20 15:03:32,Afternoon,Weekend
1787.0,Medialuna,2016-11-20 15:06:00,Afternoon,Weekend
1787.0,Brownie,2016-11-20 15:06:00,Afternoon,Weekend
1787.0,Tea,2016-11-20 15:06:00,Afternoon,Weekend
1788.0,Bread,2016-11-20 15:08:12,Afternoon,Weekend
1788.0,Scandinavian,2016-11-20 15:08:12,Afternoon,Weekend
1789.0,Medialuna,2016-11-20 15:13:05,Afternoon,Weekend
1789.0,Hot chocolate,2016-11-20 15:13:05,Afternoon,Weekend
1789.0,Cake,2016-11-20 15:13:05,Afternoon,Weekend
1789.0,Alfajores,2016-11-20 15:13:05,Afternoon,Weekend
1789.0,Truffles,2016-11-20 15:13:05,Afternoon,Weekend
1790.0,Brownie,2016-11-20 15:14:21,Afternoon,Weekend
1790.0,Medialuna,2016-11-20 15:14:21,Afternoon,
1790.0,Coffee,2016-11-20 15:14:21,,Weekend
1791.0,Coffee,2016-11-20 15:16:17,Afternoon,Weekend
1791.0,Medialuna,2016-11-20 15:16:17,Afternoon,Weekend
1791.0,Truffles,2016-11-20 15:16:17,Afternoon,Weekend
1792.0,Cake,2016-11-20 15:17:25,Afternoon,Weekend
1792.0,Tea,2016-11-20 15:17:25,Afternoon,Weekend
1793.0,Mineral water,2016-11-20 15:22:18,Afternoon,Weekend
1793.0,Hot chocolate,2016-11-20 15:22:18,Afternoon,Weekend
1793.0,Cookies,2016-11-20 15:22:18,Afternoon,Weekend
1793.0,Cake,2016-11-20 15:22:18,Afternoon,Weekend
1794.0,Cookies,2016-11-20 15:26:24,Afternoon,Weekend
1795.0,Bread,2016-11-20 15:37:47,Afternoon,Weekend
1796.0,Hot chocolate,2016-11-20 15:41:59,Afternoon,Weekend
1796.0,Cake,2016-11-20 15:41:59,Afternoon,Weekend
1797.0,Truffles,2016-11-20 15:50:16,Afternoon,Weekend
1797.0,Farm House,2016-11-20 15:50:16,Afternoon,Weekend
1797.0,Bread,2016-11-20 15:50:16,Afternoon,Weekend
1798.0,Tea,2016-11-20 15:58:17,Afternoon,Weekend
1799.0,Farm House,2016-11-20 18:16:32,Evening,Weekend
1800.0,Coffee,2016-11-21 07:29:57,Morning,Weekday
1801.0,Coffee,2016-11-21 08:13:28,Morning,Weekday
1802.0,Bread,2016-11-21 08:38:16,Morning,Weekday
1803.0,Coffee,2016-11-21 08:38:50,Morning,Weekday
1804.0,Coffee,2016-11-21 09:15:53,Morning,Weekday
1805.0,Bread,2016-11-21 09:31:29,Morning,Weekday
1805.0,Pastry,2016-11-21 09:31:29,Morning,Weekday
1806.0,Coffee,,Morning,Weekday
1807.0,Coffee,2016-11-21 09:41:26,Morning,Weekday
1807.0,Farm House,2016-11-21 09:41:26,Morning,Weekday
1808.0,Keeping It Local,2016-11-21 09:44:32,Morning,Weekday
1808.0,Coffee,2016-11-21 09:44:32,Morning,Weekday
1808.0,Coffee,2016-11-21 09:44:32,Morning,Weekday
1809.0,Coffee,2016-11-21 09:50:03,Morning,Weekday
1809.0,Medialuna,2016-11-21 09:50:03,Morning,Weekday
1810.0,Coffee,2016-11-21 09:59:09,Morning,Weekday
1811.0,Coffee,2016-11-21 09:59:56,Morning,Weekday
1811.0,Pastry,2016-11-21 09:59:56,Morning,Weekday
1812.0,Tea,2016-11-21 10:00:47,Morning,Weekday
1813.0,Coffee,2016-11-21 10:04:19,Morning,Weekday
1813.0,Keeping It Local,2016-11-21 10:04:19,Morning,Weekday
1814.0,Pastry,2016-11-21 10:12:18,Morning,Weekday
1814.0,Coffee,2016-11-21 10:12:18,Morning,Weekday
1814.0,Smoothies,2016-11-21 10:12:18,Morning,Weekday
1815.0,Coffee,2016-11-21 10:14:19,Morning,Weekday
1815.0,Muffin,2016-11-21 10:14:19,Morning,Weekday
1815.0,Medialuna,2016-11-21 10:14:19,Morning,Weekday
1816.0,Coffee,2016-11-21 10:31:22,Morning,Weekday
1817.0,Coffee,2016-11-21 11:07:58,Morning,Weekday
1818.0,Coffee,2016-11-21 11:11:37,Morning,Weekday
1819.0,Coffee,2016-11-21 11:14:53,Morning,Weekday
1819.0,Tea,2016-11-21 11:14:53,Morning,Weekday
1819.0,Farm House,2016-11-21 11:14:53,Morning,Weekday
1819.0,Brownie,2016-11-21 11:14:53,Morning,Weekday
1820.0,Coffee,2016-11-21 11:55:05,Morning,Weekday
1821.0,Coffee,2016-11-21 12:02:47,Afternoon,Weekday
1821.0,Bread,2016-11-21 12:02:47,Afternoon,Weekday
1821.0,Coffee,2016-11-21 12:02:47,Afternoon,Weekday
1821.0,Keeping It Local,2016-11-21 12:02:47,Afternoon,Weekday
1822.0,Tea,2016-11-21 12:25:19,Afternoon,Weekday
1823.0,Coffee,2016-11-21 12:36:10,Afternoon,Weekday
1823.0,Bread,2016-11-21 12:36:10,Afternoon,Weekday
1824.0,Farm House,2016-11-21 12:36:57,Afternoon,Weekday
1825.0,Coffee,2016-11-21 12:48:40,Afternoon,Weekday
1826.0,Sandwich,2016-11-21 13:15:53,Afternoon,Weekday
1827.0,Farm House,2016-11-21 13:30:09,Afternoon,Weekday
1827.0,Scandinavian,2016-11-21 13:30:09,Afternoon,Weekday
1828.0,Coffee,2016-11-21 13:38:42,Afternoon,Weekday
1829.0,Coffee,2016-11-21 13:41:35,Afternoon,Weekday
1829.0,Cake,2016-11-21 13:41:35,Afternoon,Weekday
1830.0,Bread,2016-11-21 14:07:51,Afternoon,Weekday
1830.0,Tea,2016-11-21 14:07:51,Afternoon,Weekday
1831.0,Truffles,2016-11-21 14:20:46,Afternoon,Weekday
1832.0,Bread,2016-11-21 14:28:05,Afternoon,Weekday
1832.0,Fudge,2016-11-21 14:28:05,Afternoon,Weekday
1832.0,Medialuna,2016-11-21 14:28:05,Afternoon,Weekday
1832.0,Pastry,2016-11-21 14:28:05,Afternoon,Weekday
1833.0,Bread,2016-11-21 14:29:28,Afternoon,Weekday
1834.0,Tea,2016-11-21 14:32:20,Afternoon,Weekday
1834.0,Brownie,2016-11-21 14:32:20,Afternoon,Weekday
1834.0,Cake,2016-11-21 14:32:20,Afternoon,Weekday
1835.0,Juice,2016-11-21 14:36:21,Afternoon,Weekday
1835.0,Medialuna,2016-11-21 14:36:21,Afternoon,Weekday
1836.0,Tea,2016-11-21 14:54:43,Afternoon,Weekday
1836.0,Cake,2016-11-21 14:54:43,Afternoon,Weekday
1837.0,Coffee,2016-11-21 14:57:55,Afternoon,Weekday
1837.0,Tea,2016-11-21 14:57:55,Afternoon,Weekday
1837.0,Sandwich,2016-11-21 14:57:55,Afternoon,Weekday
1837.0,Medialuna,2016-11-21 14:57:55,Afternoon,Weekday
1837.0,Bread,2016-11-21 14:57:55,Afternoon,Weekday
1838.0,Alfajores,2016-11-21 15:23:32,Afternoon,Weekday
1839.0,Coffee,2016-11-21 15:24:55,Afternoon,Weekday
1839.0,Coffee,2016-11-21 15:24:55,Afternoon,Weekday
1840.0,Cookies,2016-11-21 15:35:40,Afternoon,Weekday
1840.0,My-5 Fruit Shoot,2016-11-21 15:35:40,Afternoon,Weekday
1840.0,Coffee,2016-11-21 15:35:40,Afternoon,Weekday
1840.0,Keeping It Local,2016-11-21 15:35:40,Afternoon,Weekday
1841.0,Hot chocolate,2016-11-21 15:47:22,Afternoon,Weekday
1841.0,Hot chocolate,2016-11-21 15:47:22,Afternoon,Weekday
1841.0,Bread,2016-11-21 15:47:22,Afternoon,Weekday
1841.0,Alfajores,2016-11-21 15:47:22,Afternoon,Weekday
1842.0,Bread,2016-11-21 16:00:34,Afternoon,Weekday
1843.0,Farm House,2016-11-21 16:11:05,Afternoon,Weekday
1844.0,Coffee,2016-11-21 16:18:45,Afternoon,Weekday
1844.0,Juice,2016-11-21 16:18:45,Afternoon,Weekday
1844.0,Pastry,2016-11-21 16:18:45,Afternoon,Weekday
1845.0,Cookies,2016-11-21 16:26:36,Afternoon,Weekday
1846.0,Brownie,2016-11-21 16:27:15,Afternoon,Weekday
1847.0,Coffee,2016-11-22 08:06:09,Morning,Weekday
1847.0,Medialuna,2016-11-22 08:06:09,Morning,Weekday
1848.0,Keeping It Local,2016-11-22 09:07:58,Morning,Weekday
1848.0,Coffee,2016-11-22 09:07:58,Morning,Weekday
1849.0,Tea,2016-11-22 09:33:58,Morning,Weekday
1850.0,Tea,2016-11-22 09:42:17,Morning,Weekday
1850.0,Medialuna,2016-11-22 09:42:17,Morning,Weekday
1851.0,Scandinavian,2016-11-22 09:59:54,Morning,Weekday
1851.0,Bread,2016-11-22 09:59:54,Morning,Weekday
1852.0,Scandinavian,2016-11-22 10:01:11,Morning,Weekday
1852.0,Bread,2016-11-22 10:01:11,Morning,Weekday
1853.0,Pastry,2016-11-22 10:08:29,Morning,Weekday
1853.0,Keeping It Local,2016-11-22 10:08:29,Morning,Weekday
1853.0,Coffee,2016-11-22 10:08:29,Morning,Weekday
1853.0,Hot chocolate,2016-11-22 10:08:29,Morning,Weekday
1854.0,Bread,2016-11-22 10:21:00,Morning,Weekday
1855.0,Coffee,2016-11-22 10:25:46,Morning,Weekday
1856.0,Bread,,Morning,Weekday
1857.0,Coffee,2016-11-22 10:29:45,Morning,Weekday
1857.0,Cookies,2016-11-22 10:29:45,Morning,Weekday
1858.0,Coffee,2016-11-22 10:34:47,Morning,Weekday
1858.0,Coffee,2016-11-22 10:34:47,Morning,Weekday
1858.0,Pastry,2016-11-22 10:34:47,Morning,Weekday
1859.0,Tea,2016-11-22 11:05:36,Morning,Weekday
1860.0,Coffee,2016-11-22 11:57:33,Morning,Weekday
1860.0,Brownie,2016-11-22 11:57:33,Morning,Weekday
1860.0,Bread,2016-11-22 11:57:33,Morning,Weekday
1861.0,Sandwich,2016-11-22 12:15:35,Afternoon,Weekday
1861.0,Coke,2016-11-22 12:15:35,Afternoon,Weekday
1862.0,Cake,2016-11-22 12:34:24,Afternoon,Weekday
1862.0,Bread,2016-11-22 12:34:24,Afternoon,Weekday
1862.0,Tea,2016-11-22 12:34:24,Afternoon,Weekday
1862.0,Medialuna,2016-11-22 12:34:24,Afternoon,Weekday
1863.0,Bread,2016-11-22 12:35:12,Afternoon,Weekday
1864.0,Coffee,2016-11-22 12:40:54,Afternoon,Weekday
1864.0,Medialuna,2016-11-22 12:40:54,Afternoon,Weekday
1864.0,Brownie,2016-11-22 12:40:54,Afternoon,Weekday
1865.0,,2016-11-22 12:41:13,Afternoon,Weekday
1866.0,Coffee,2016-11-22 13:05:30,Afternoon,Weekday
1867.0,Medialuna,2016-11-22 13:07:35,Afternoon,Weekday
1868.0,,2016-11-22 13:17:32,Afternoon,Weekday
1868.0,Scandinavian,2016-11-22 13:17:32,Afternoon,Weekday
1868.0,Medialuna,2016-11-22 13:17:32,Afternoon,Weekday
1869.0,Tea,2016-11-22 13:26:51,Afternoon,Weekday
1869.0,Brownie,2016-11-22 13:26:51,Afternoon,Weekday
1870.0,Coffee,2016-11-22 13:34:01,Afternoon,Weekday
1870.0,Pastry,2016-11-22 13:34:01,Afternoon,Weekday
1871.0,Coffee,2016-11-22 13:47:25,Afternoon,Weekday
1872.0,Fudge,2016-11-22 13:59:06,Afternoon,Weekday
1872.0,Cake,2016-11-22 13:59:06,Afternoon,Weekday
1872.0,Coffee,2016-11-22 13:59:06,Afternoon,Weekday
1872.0,Tea,2016-11-22 13:59:06,Afternoon,Weekday
1873.0,Bread,2016-11-22 14:12:12,Afternoon,Weekday
1874.0,Coffee,2016-11-22 14:22:58,Afternoon,Weekday
1874.0,Cake,2016-11-22 14:22:58,Afternoon,Weekday
1875.0,Sandwich,2016-11-22 14:42:17,Afternoon,Weekday
1875.0,Coffee,2016-11-22 14:42:17,Afternoon,Weekday
,Coffee,2016-11-22 14:42:17,Afternoon,Weekday
1875.0,Tea,2016-11-22 14:42:17,Afternoon,Weekday
1875.0,Brownie,2016-11-22 14:42:17,Afternoon,Weekday
1875.0,Cake,2016-11-22 14:42:17,Afternoon,Weekday
1876.0,Coffee,2016-11-22 15:02:34,Afternoon,Weekday
1876.0,Alfajores,2016-11-22 15:02:34,Afternoon,Weekday
1876.0,Coffee,2016-11-22 15:02:34,Afternoon,Weekday
1876.0,Cake,2016-11-22 15:02:34,Afternoon,Weekday
1877.0,Coffee,2016-11-22 15:08:04,Afternoon,Weekday
1877.0,Coffee,2016-11-22 15:08:04,Afternoon,Weekday
1878.0,Mineral water,2016-11-22 15:17:35,Afternoon,Weekday
1879.0,Coffee,2016-11-22 15:25:09,Afternoon,Weekday
1879.0,Cookies,2016-11-22 15:25:09,Afternoon,Weekday
1880.0,Bread,2016-11-22 15:29:40,Afternoon,Weekday
1880.0,Cake,2016-11-22 15:29:40,Afternoon,
1881.0,Bread,2016-11-22 15:39:58,Afternoon,Weekday
1882.0,Coffee,2016-11-22 15:40:20,Afternoon,Weekday
1885.0,Tea,2016-11-22 16:36:23,Afternoon,Weekday
1885.0,Brownie,2016-11-22 16:36:23,Afternoon,Weekday
1885.0,Cake,2016-11-22 16:36:23,Afternoon,Weekday
1886.0,Hot chocolate,2016-11-22 16:39:08,Afternoon,Weekday
1886.0,Hot chocolate,2016-11-22 16:39:08,Afternoon,Weekday
1886.0,Medialuna,2016-11-22 16:39:08,Afternoon,Weekday
1887.0,Hot chocolate,2016-11-22 16:39:57,Afternoon,Weekday
1888.0,Coffee,2016-11-22 17:10:13,Evening,Weekday
1888.0,Bread,2016-11-22 17:10:13,Evening,Weekday
1889.0,Cake,2016-11-22 17:18:51,Evening,Weekday
1889.0,Coffee,2016-11-22 17:18:51,Evening,Weekday
1890.0,Coffee,2016-11-23 08:11:28,Morning,Weekday
1890.0,Cake,2016-11-23 08:11:28,Morning,Weekday
1891.0,,2016-11-23 09:05:20,Morning,Weekday
1891.0,Medialuna,2016-11-23 09:05:20,Morning,Weekday
1891.0,Coffee,2016-11-23 09:05:20,Morning,Weekday
1892.0,Hot chocolate,2016-11-23 09:06:41,Morning,Weekday
1892.0,Medialuna,2016-11-23 09:06:41,Morning,Weekday
1892.0,Coffee,2016-11-23 09:06:41,Morning,Weekday
1893.0,Coffee,2016-11-23 09:07:21,Morning,Weekday
1893.0,Hot chocolate,2016-11-23 09:07:21,Morning,Weekday
1893.0,Medialuna,2016-11-23 09:07:21,Morning,Weekday
1894.0,Coffee,2016-11-23 09:54:31,Morning,Weekday
1894.0,Keeping It Local,2016-11-23 09:54:31,Morning,
1894.0,Bread,2016-11-23 09:54:31,Morning,Weekday
1895.0,Coffee,2016-11-23 10:06:05,Morning,Weekday
1896.0,Coffee,2016-11-23 10:11:18,Morning,Weekday
1897.0,Coffee,2016-11-23 10:15:49,Morning,Weekday
1898.0,Coffee,2016-11-23 10:19:40,,Weekday
1898.0,Bread,2016-11-23 10:19:40,Morning,Weekday
1899.0,Coffee,2016-11-23 10:22:23,Morning,Weekday
1899.0,Sandwich,2016-11-23 10:22:23,Morning,Weekday
1900.0,Bread,2016-11-23 10:33:49,Morning,Weekday
1900.0,Keeping It Local,2016-11-23 10:33:49,Morning,Weekday
1900.0,Cake,2016-11-23 10:33:49,Morning,Weekday
1901.0,Coffee,2016-11-23 10:50:14,Morning,Weekday
1902.0,Brownie,2016-11-23 11:12:42,Morning,Weekday
1902.0,Cookies,2016-11-23 11:12:42,Morning,Weekday
1903.0,Bread,2016-11-23 11:34:24,Morning,Weekday
1904.0,Juice,2016-11-23 11:42:00,Morning,Weekday
1904.0,Bread,2016-11-23 11:42:00,Morning,Weekday
1905.0,Coffee,2016-11-23 11:50:37,Morning,Weekday
1905.0,Cookies,2016-11-23 11:50:37,Morning,Weekday
1906.0,Coffee,2016-11-23 11:50:56,Morning,Weekday
1907.0,Coffee,2016-11-23 12:24:12,Afternoon,Weekday
1907.0,Medialuna,2016-11-23 12:24:12,Afternoon,Weekday
1907.0,Cookies,2016-11-23 12:24:12,Afternoon,Weekday
1907.0,Tea,2016-11-23 12:24:12,Afternoon,Weekday
1908.0,Tea,2016-11-23 12:35:02,Afternoon,Weekday
1908.0,Cookies,2016-11-23 12:35:02,Afternoon,Weekday
1909.0,Mineral water,2016-11-23 12:42:33,Afternoon,Weekday
1910.0,Coffee,2016-11-23 12:49:38,Afternoon,Weekday
1910.0,Bread,2016-11-23 12:49:38,Afternoon,Weekday
1910.0,Tea,2016-11-23 12:49:38,Afternoon,Weekday
1910.0,Pastry,2016-11-23 12:49:38,Afternoon,Weekday
1910.0,Tiffin,2016-11-23 12:49:38,Afternoon,Weekday
1910.0,Cake,2016-11-23 12:49:38,Afternoon,Weekday
1911.0,Coffee,2016-11-23 13:04:46,Afternoon,Weekday
1912.0,Cookies,2016-11-23 13:13:54,Afternoon,Weekday
1913.0,Sandwich,2016-11-23 13:25:25,Afternoon,Weekday
1914.0,Coffee,2016-11-23 13:26:38,Afternoon,Weekday
1915.0,Tea,2016-11-23 13:40:31,Afternoon,Weekday
1915.0,Sandwich,2016-11-23 13:40:31,Afternoon,Weekday
1916.0,Jam,2016-11-23 13:51:18,Afternoon,Weekday
1917.0,Brownie,2016-11-23 13:55:58,Afternoon,Weekday
1917.0,Tea,2016-11-23 13:55:58,Afternoon,Weekday
1919.0,Bread,2016-11-23 14:07:37,Afternoon,Weekday
1920.0,Bread,2016-11-23 14:22:27,Afternoon,Weekday
1920.0,Olum & polenta,2016-11-23 14:22:27,Afternoon,Weekday
1921.0,Bread,2016-11-23 14:52:03,Afternoon,Weekday
1922.0,Polenta,2016-11-23 14:53:33,Afternoon,Weekday
1922.0,Tea,2016-11-23 14:53:33,Afternoon,Weekday
1923.0,Coffee,2016-11-23 14:59:48,Afternoon,Weekday
1923.0,Sandwich,2016-11-23 14:59:48,Afternoon,Weekday
1924.0,Coffee,2016-11-23 15:00:34,Afternoon,Weekday
1925.0,Coffee,2016-11-23 15:05:02,Afternoon,Weekday
1925.0,Cake,,Afternoon,Weekday
1926.0,Tea,2016-11-23 15:09:18,Afternoon,Weekday
1926.0,Coffee,2016-11-23 15:09:18,Afternoon,Weekday
1926.0,Alfajores,2016-11-23 15:09:18,Afternoon,Weekday
1927.0,Coke,2016-11-23 15:23:13,Afternoon,Weekday
1928.0,Coffee,2016-11-23 15:44:44,Afternoon,Weekday
1929.0,Coffee,2016-11-23 16:00:19,Afternoon,Weekday
1930.0,Coffee,2016-11-23 16:14:41,Afternoon,Weekday
1930.0,Medialuna,2016-11-23 16:14:41,Afternoon,Weekday
1931.0,Cookies,2016-11-23 16:31:03,Afternoon,Weekday
1931.0,Bread,2016-11-23 16:31:03,Afternoon,Weekday
1932.0,,2016-11-23 16:36:53,Afternoon,Weekday
1933.0,Coffee,2016-11-23 17:00:41,Evening,Weekday
1934.0,Bread,2016-11-23 17:29:19,Evening,Weekday
1935.0,Bread,2016-11-24 08:41:10,Morning,Weekday
1936.0,Coffee,2016-11-24 09:08:12,Morning,Weekday
1937.0,Coffee,2016-11-24 09:10:24,Morning,Weekday
1938.0,Hot chocolate,2016-11-24 09:11:11,Morning,Weekday
1939.0,Pastry,2016-11-24 09:20:18,Morning,Weekday
1940.0,Coffee,2016-11-24 09:21:00,Morning,Weekday
1940.0,Keeping It Local,2016-11-24 09:21:00,Morning,Weekday
1941.0,Pastry,2016-11-24 09:24:35,Morning,Weekday
1941.0,Bread,2016-11-24 09:24:35,Morning,Weekday
1942.0,Bread,2016-11-24 09:26:35,Morning,Weekday
1942.0,Keeping It Local,2016-11-24 09:26:35,Morning,Weekday
1943.0,Pastry,2016-11-24 09:28:53,Morning,Weekday
1944.0,Hot chocolate,2016-11-24 09:30:14,Morning,Weekday
1945.0,Coffee,2016-11-24 09:31:29,Morning,Weekday
1945.0,Pastry,2016-11-24 09:31:29,Morning,Weekday
1946.0,Bread,2016-11-24 09:43:20,Morning,Weekday
1946.0,Medialuna,2016-11-24 09:43:20,Morning,Weekday
1947.0,Medialuna,2016-11-24 09:53:52,Morning,Weekday
1947.0,Medialuna,2016-11-24 09:53:52,Morning,Weekday
